Gene ID	Gene Name	Design Element	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.p-value	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.t-statistic	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.log2foldchange
ENSG00000021488	SLC7A9	8035941	NA	-0.237094975574746	0
ENSG00000021574	SPAST	8041236	NA	0.896952233014343	0.1
ENSG00000021645	NRXN3	7976012	NA	0.627721246500074	0.1
ENSG00000021762	OSBPL5	7945831	NA	-1.3199668344859	-0.3
ENSG00000021776	AQR	7987325	NA	-2.73086019780889	-0.4
ENSG00000021826	CPS1	8048026	NA	1.1827183736587	0.2
ENSG00000021852	C8B	7916526	NA	1.24873723323573	0.1
ENSG00000022267	FHL1	8170119	0.949000048113485	0.219601818094508	0.1
ENSG00000022277	RTF2	8063509	NA	-0.549137471516699	-0.1
ENSG00000022355	GABRA1	8109663	NA	1.09149178718714	0.1
ENSG00000022556	NLRP2	8031398	0.777019474571067	-0.755845893104679	-0.4
ENSG00000022567	SLC45A4	8153262	NA	1.06826356981736	0.3
ENSG00000022840	RNF10	7959173	NA	-1.13226370217667	-0.1
ENSG00000022976	ZNF839	7976967	NA	-0.22439428452381	0
ENSG00000023041	ZDHHC6	7936346	NA	0.763294671476427	0.1
ENSG00000023171	GRAMD1B	7944769	NA	0.287102678123445	0.1
ENSG00000023191	RNH1	7945420	NA	-1.58275335143913	-0.2
ENSG00000023228	NDUFS1	8058428	NA	-1.76303824867074	-0.2
ENSG00000023287	RB1CC1	8150757	NA	0.401982073043297	0.1
ENSG00000023318	ERP44	8162833	NA	1.00289877872786	0.2
ENSG00000023330	ALAS1	8080184	NA	-0.257173271849122	0
ENSG00000023445	BIRC3	7943413	0.322524702237523	1.94860549647593	0.8
ENSG00000023516	AKAP11	7968835	NA	-0.430480856806272	-0.1
ENSG00000023572	GLRX2	7923027	NA	0.263533577458238	0
ENSG00000023608	SNAPC1	7974870	NA	-0.518996766835886	-0.1
ENSG00000023697	DERA	7954185	NA	-0.688044017520396	-0.1
ENSG00000023734	STRAP	7954173	NA	0.534291912044518	0.1
ENSG00000023839	ABCC2	7929779	0.946815681004665	0.227427330848646	0.1
ENSG00000023892	DEF6	8118932	NA	2.24413052438397	0.4
ENSG00000023902	PLEKHO1	7905116	NA	3.2800956099474	0.6
ENSG00000023909	GCLM	7917779	NA	-0.26098413031224	0
ENSG00000024048	UBR2	8119529	NA	1.40063358106432	0.2
ENSG00000024422	EHD2	8029950	NA	-0.253833888177212	0
ENSG00000024526	DEPDC1	7916898	0.87397736864585	0.466898048326736	0.2
ENSG00000024862	CCDC28A	8122327	NA	-1.07845452817421	-0.2
ENSG00000025039	RRAGD	8128123	0.477830060934436	1.47808860431621	0.6
ENSG00000025156	HSF2	8121757	NA	-0.471744108008397	-0.1
ENSG00000025293	PHF20	8062213	NA	0.507913208480474	0.1
ENSG00000025423	HSD17B6	7956271	0.267778189724534	-2.17210833573853	-0.7
ENSG00000025434	NR1H3	7939751	NA	1.58893958218941	0.3
ENSG00000025708	TYMP	8077103	NA	0.215582000557602	0
ENSG00000025770	NCAPH2	8074082	NA	0.384556940597824	0
ENSG00000025772	TOMM34	8066461	0.970360551992423	-0.121598650453484	0
ENSG00000025796	SEC63	8128650	NA	-0.323592415849388	-0.1
ENSG00000025800	KPNA6	7899688	NA	-0.332502305084723	-0.1
ENSG00000026025	VIM	7926368	NA	1.38235045866852	0.4
ENSG00000026103	FAS	7929032	NA	1.7332513651821	0.4
ENSG00000026297	RNASET2	8130768	NA	0.752336848809875	0.2
ENSG00000026508	CD44	7939341	NA	0.64263119200923	0.2
ENSG00000026559	KCNG1	8067029	0.946815681004665	-0.229169340227323	-0.1
ENSG00000026652	AGPAT4	8130628	NA	1.93985285121577	0.4
ENSG00000026652	AGPAT4	8130641	NA	1.69965700257062	0.3
ENSG00000026751	SLAMF7	7906613	0.207044859567366	2.47314384095036	1
ENSG00000026950	BTN3A1	8117458	0.573272120649947	1.22822371685107	0.4
ENSG00000027001	MIPEP	7970577	NA	-1.84821184390581	-0.5
ENSG00000027075	PRKCH	7974835	0.264295631430558	2.1855408427265	0.7
ENSG00000027644	INSRR	7921155	NA	-1.69770140928619	-0.1
ENSG00000027697	IFNGR1	8129861	NA	0.394507737093239	0.1
ENSG00000027847	B4GALT7	8110399	NA	-1.65700226180032	-0.2
ENSG00000027869	SH2D2A	7921144	NA	3.33195411884107	0.4
ENSG00000028116	VRK2	8042086	NA	-0.751586841616914	-0.1
ENSG00000028137	TNFRSF1B	7897877	NA	2.14907255371853	0.5
ENSG00000028203	VEZT	7957613	NA	-2.22948327965146	-0.4
ENSG00000028277	POU2F2	8037123	NA	2.30211059062931	0.2
ENSG00000028310	BRD9	8110734	NA	0.089316923756666	0
ENSG00000028528	SNX1	7984155	NA	-0.962279971186707	-0.2
ENSG00000028839	TBPL1	8122182	NA	-0.574297128228017	-0.1
ENSG00000029153	ARNTL2	7954527	0.994907634835142	-0.0222306878207745	0
ENSG00000029364	SLC39A9	7893504	NA	-1.72483649846988	-0.5
ENSG00000029534	ANK1	8150439	NA	2.00460398531092	0.2
ENSG00000029559	IBSP	8096281	NA	0.433863914732893	0.1
ENSG00000029639	TFB1M	8130438	NA	0.231205326550931	0
ENSG00000029725	RABEP1	8004111	0.394403438799134	-1.71015645612377	-0.5
ENSG00000029993	HMGB3	8170468	0.874568432589943	0.459698867192268	0.2
ENSG00000030066	NUP160	7947991	NA	-0.105216945630547	0
ENSG00000030110	BAK1	8125766	NA	0.958915140570911	0.2
ENSG00000030304	MUSK	8157173	NA	1.26470452452742	0.1
ENSG00000030419	IKZF2	8058670	NA	2.06196547144832	0.4
ENSG00000030582	GRN	8007620	NA	-0.0389316226482827	0
ENSG00000031003	FAM13B	8114326	NA	-1.18830123375129	-0.2
ENSG00000031081	ARHGAP31	8081838	NA	2.50300628044117	0.7
ENSG00000031691	CENPQ	8120165	NA	-0.617494522735164	-0.1
ENSG00000031698	SARS1	7903619	NA	-0.474105071443215	-0.1
ENSG00000031823	RANBP3	8033075	NA	0.670335373824341	0.1
ENSG00000032219	ARID4A	7974621	NA	0.317869542826107	0.1
ENSG00000032389	EIPR1	8050060	NA	0.41586558495069	0.1
ENSG00000032444	PNPLA6	8025199	NA	0.044905836056428	0
ENSG00000032742	IFT88	7967933	NA	-3.15806921682723	-0.6
ENSG00000033011	ALG1	7993071	NA	-0.647024728386024	-0.1
ENSG00000033030	ZCCHC8	7967287	NA	-0.910691554175381	-0.1
ENSG00000033100	CHPF2	8137404	NA	0.803292056240106	0.1
ENSG00000033122	LRRC7	7902235	NA	0.240476704566938	0
ENSG00000033170	FUT8	7975136	0.621648595107849	-1.13443107887407	-0.4
ENSG00000033178	UBA6	8100615	NA	-1.53751352005949	-0.4
ENSG00000033327	GAB2	7950671	0.855842434914389	-0.530421701913487	-0.2
ENSG00000033627	ATP6V0A1	8007228	NA	0.618552524696616	0.1
ENSG00000033800	PIAS1	7984453	NA	0.284254581399338	0
ENSG00000033867	SLC4A7	8085914	NA	-0.852050169032561	-0.2
ENSG00000034053	APBA2	7982187	0.321307862458678	1.95585553535499	0.6
ENSG00000034152	MAP2K3	8005707	NA	2.58221127248369	0.5
ENSG00000034239	EFCAB1	8150691	NA	2.31099811910393	0.3
ENSG00000034510	TMSB10	8043100	NA	0.0440385452010747	0
ENSG00000034533	ASTE1	8090664	NA	-2.25016963319706	-0.4
ENSG00000034677	RNF19A	8152041	NA	-0.243047189856472	-0.1
ENSG00000034693	PEX3	8122409	NA	-0.531072903464901	-0.1
ENSG00000034713	GABARAPL2	7997272	NA	-0.996932096100467	-0.1
ENSG00000034971	MYOC	7922301	NA	1.69332279863217	0.1
ENSG00000035115	SH3YL1	8049969	NA	1.22491433214747	0.1
ENSG00000035141	FAM136A	8052866	NA	0.905687563466835	0.2
ENSG00000035403	VCL	7928444	NA	-0.373428771752926	-0.1
ENSG00000035499	DEPDC1B	8112260	0.9783529049889	-0.10427688064256	0
ENSG00000035664	DAPK2	7989596	NA	1.36299755465237	0.2
ENSG00000035681	NSMAF	8150928	NA	1.1822388052268	0.2
ENSG00000035687	ADSS2	7925550	0.243834930534615	-2.25754805154172	-0.7
ENSG00000035720	STAP1	8095343	0.067582689593679	3.99085359114291	1
ENSG00000035862	TIMP2	8018966	0.997485781377449	0.01100406740822	0
ENSG00000035928	RFC1	8099860	NA	-0.181353493419316	0
ENSG00000036054	TBC1D23	8081256	NA	-2.2604084636714	-0.3
ENSG00000036257	CUL3	8059393	NA	-2.56097264787628	-0.4
ENSG00000036448	MYOM2	8144322	NA	1.10092698463849	0.3
ENSG00000036473	OTC	8166769	NA	-0.331441331330485	0
ENSG00000036530	CYP46A1	7976681	NA	0.228485578171935	0
ENSG00000036549	ZZZ3	7917103	NA	-0.295424417589688	-0.1
ENSG00000036565	SLC18A1	8149592	NA	3.01306066388296	0.3
ENSG00000036672	USP2	7952249	NA	0.406752481991856	0.1
ENSG00000036828	CASR	8082046	NA	1.45429897921924	0.2
ENSG00000037042	TUBG2	8007312	NA	-0.873746918047411	-0.2
ENSG00000037241	RPL26L1	8110018	NA	-1.55408569476164	-0.2
ENSG00000037280	FLT4	8116445	NA	0.0993751028461764	0
ENSG00000037474	NSUN2	8110894	NA	0.959337069287329	0.2
ENSG00000037637	FBXO42	7912750	NA	-2.50955855493626	-0.3
ENSG00000037749	MFAP3	8109403	NA	-3.34078494045348	-0.5
ENSG00000037757	MRI1	8026182	NA	-0.907758463368182	-0.1
ENSG00000037897	METTL1	7964548	NA	-0.591216858548115	-0.1
ENSG00000037965	HOXC8	7955869	NA	-1.77311814305281	-0.4
ENSG00000038002	AGA	8103834	0.645619263113009	-1.08062249939114	-0.3
ENSG00000038219	BOD1L1	8099410	NA	-0.228986742870367	0
ENSG00000038274	MAT2B	8109732	NA	-0.913151295245949	-0.2
ENSG00000038295	TLL1	8098214	0.871333701734199	0.478851530893775	0.2
ENSG00000038358	EDC4	7996685	NA	-0.300575371274947	0
ENSG00000038382	TRIO	8104506	NA	-0.523157267915879	-0.1
ENSG00000038427	VCAN	8106743	0.681100054121192	0.996988091370284	0.4
ENSG00000038532	CLEC16A	7993223	NA	-0.426907938870961	-0.1
ENSG00000038945	MSR1	8149448	NA	-0.628286820847015	-0.2
ENSG00000039068	CDH1	7996837	0.729058089387763	-0.886918810087752	-0.4
ENSG00000039123	MTREX	8105353	NA	-1.28860761561709	-0.2
ENSG00000039139	DNAH5	8111019	0.0708194961207565	-3.73670665048094	-1.1
ENSG00000039319	ZFYVE16	8106602	NA	-0.839984898124822	-0.2
ENSG00000039523	RIPOR1	7996571	NA	-0.165285024562967	0
ENSG00000039537	C6	8111864	NA	0.151709094903624	0
ENSG00000039560	RAI14	8104788	NA	1.00255752339249	0.3
ENSG00000039600	SOX30	8115516	NA	-0.642532854460959	-0.1
ENSG00000039650	PNKP	8038458	NA	-0.128374151169806	0
ENSG00000039987	BEST2	8026035	NA	-0.972757141447084	-0.1
ENSG00000040199	PHLPP2	8002571	NA	-0.104880397506922	0
ENSG00000040275	SPDL1	8109830	0.995425318423275	0.0201895694158496	0
ENSG00000040341	STAU2	8151384	NA	-0.982030529664521	-0.2
ENSG00000040487	SLC66A1	7898556	NA	-0.431565954994402	0
ENSG00000040531	CTNS	8003824	NA	0.979530901872481	0.2
ENSG00000040608	RTN4R	8074558	NA	0.614937663574467	0.1
ENSG00000040633	PHF23	8012099	NA	0.0426823376525136	0
ENSG00000040731	CDH10	8111255	NA	1.91659497941827	0.5
ENSG00000040933	INPP4A	8043791	NA	1.47886960508495	0.2
ENSG00000041353	RAB27B	8021301	0.129502723015314	-2.99164013024545	-1.6
ENSG00000041357	PSMA4	7985202	NA	-1.5504650239378	-0.3
ENSG00000041515	MYO16	7969995	NA	2.10652779561494	0.2
ENSG00000041802	LSG1	8092905	NA	-0.994371574453117	-0.3
ENSG00000041880	PARP3	8080144	NA	-1.49641868123858	-0.3
ENSG00000041982	TNC	8163637	0.914188692365662	-0.344737869439663	-0.2
ENSG00000041988	THAP3	7897329	NA	0.726515770504461	0.1
ENSG00000042062	RIPOR3	8066985	NA	0.380757425049774	0
ENSG00000042088	TDP1	7976160	NA	0.325886712496141	0.1
ENSG00000042286	AIFM2	7934101	NA	0.0200493467943	0
ENSG00000042304	C2orf83	8059532	NA	0.994497641578385	0.1
ENSG00000042317	SPATA7	7976084	NA	-0.500351879952546	-0.1
ENSG00000042429	MED17	7943193	NA	-0.19091871369285	0
ENSG00000042445	RETSAT	8053406	NA	-1.4592453289789	-0.3
ENSG00000042493	CAPG	8053417	NA	0.122738608686913	0
ENSG00000042753	AP2S1	8037847	NA	-0.130208239819943	0
ENSG00000042781	USH2A	7924233	NA	0.78882776753958	0.1
ENSG00000042813	ZPBP	8139622	NA	-0.820394773856247	-0.1
ENSG00000042832	TG	8148385	NA	-0.249957802315024	0
ENSG00000042980	ADAM28	8145293	0.401948637198037	1.68099395979062	0.6
ENSG00000043039	BARX2	7945162	0.63147254506135	1.11681455523324	0.4
ENSG00000043093	DCUN1D1	8092321	NA	-2.20740530694608	-0.3
ENSG00000043143	JADE2	8108080	NA	-0.118869718594544	0
ENSG00000043355	ZIC2	7969830	NA	2.47239966155375	0.4
ENSG00000043462	LCP2	8115734	0.370933324295385	1.7874041865007	0.6
ENSG00000043514	TRIT1	7915261	NA	2.29403848471209	0.4
ENSG00000043591	ADRB1	7930627	NA	1.1724823860305	0.2
ENSG00000044012	GUCA2B	7900531	NA	1.51205819487416	0.2
ENSG00000044090	CUL7	8126486	NA	-0.610136048022211	-0.1
ENSG00000044115	CTNNA1	8108378	NA	-1.44765720931259	-0.3
ENSG00000044446	PHKA2	8171587	NA	-0.187043468538769	0
ENSG00000044459	CNTLN	8154449	NA	-0.709302144234143	-0.2
ENSG00000044524	EPHA3	8081081	0.873656964571402	-0.468864940722951	-0.2
ENSG00000044574	HSPA5	8164165	NA	1.71169312819358	0.4
ENSG00000046604	DSG2	8020779	NA	-0.107136442995813	0
ENSG00000046647	GEMIN8	8171373	NA	-1.10681487345471	-0.2
ENSG00000046651	OFD1	8166104	NA	1.3327091689527	0.2
ENSG00000046653	GPM6B	8171359	0.710881118096024	0.927408300106804	0.3
ENSG00000046774	MAGEC2	8175562	NA	-0.0557400497321162	0
ENSG00000046889	PREX2	8146794	0.942720133994174	0.241208850624366	0.1
ENSG00000047056	WDR37	7925851	NA	0.145904781126401	0
ENSG00000047188	YTHDC2	8107375	NA	-1.45341798030725	-0.2
ENSG00000047230	CTPS2	8171493	NA	-0.953551644405332	-0.2
ENSG00000047249	ATP6V1H	8150797	NA	0.0733615832188759	0
ENSG00000047315	POLR2B	8095269	NA	-0.474642920271828	-0.1
ENSG00000047346	FAM214A	7988970	0.110313466745653	-3.16707902878039	-0.9
ENSG00000047365	ARAP2	8099760	NA	2.58904073386102	0.6
ENSG00000047410	TPR	7922912	NA	-0.00860188322585289	0
ENSG00000047457	CP	8091385	0.973134797510764	-0.114637739834419	-0.1
ENSG00000047578	KATNIP	7994308	NA	-3.55963845469564	-0.6
ENSG00000047579	DTNBP1	8124022	NA	-0.116171735997867	0
ENSG00000047597	XK	8166723	NA	-0.520811311479889	-0.1
ENSG00000047617	ANO2	7960438	NA	-0.64092750431052	-0.1
ENSG00000047621	C12orf4	7960411	NA	0.131419853941627	0
ENSG00000047634	SCML1	8166278	0.889050063334601	-0.416084607809769	-0.2
ENSG00000047644	WWC3	8165947	NA	0.563625398889309	0.1
ENSG00000047648	ARHGAP6	8171313	NA	-0.438007953826207	-0.1
ENSG00000047662	FAM184B	8099551	NA	-1.47180463742542	-0.1
ENSG00000047849	MAP4	8086842	NA	-0.475479471753059	-0.1
ENSG00000047932	GOPC	8129181	NA	-0.75118631278501	-0.1
ENSG00000047936	ROS1	8129134	NA	-0.46992861138734	-0.1
ENSG00000048028	USP28	7951752	NA	0.387239779604236	0.1
ENSG00000048052	HDAC9	8131631	NA	0.747409596123247	0.2
ENSG00000048140	TSPAN17	8110224	NA	0.0392961663181923	0
ENSG00000048162	NOP16	8115907	NA	0.236623753402227	0
ENSG00000048342	CC2D2A	8094190	NA	-0.118382722846583	0
ENSG00000048392	RRM2B	8152133	NA	-0.861506620958725	-0.2
ENSG00000048405	ZNF800	8142730	NA	-1.00995375931555	-0.1
ENSG00000048462	TNFRSF17	7993267	0.158030266004512	2.80941537307721	0.8
ENSG00000048471	SNX29	7993281	NA	0.987602583796512	0.2
ENSG00000048540	LMO3	7961580	0.242047421038594	2.26705914748353	1
ENSG00000048544	MRPS10	8126394	NA	0.070953951692721	0
ENSG00000048649	RSF1	7950606	NA	-1.23709620223041	-0.3
ENSG00000048707	VPS13D	7897890	NA	-2.23146353737866	-0.3
ENSG00000048740	CELF2	7926127	0.158030266004512	2.80997094248552	0.8
ENSG00000048828	FAM120A	8156452	NA	-1.14831757561668	-0.1
ENSG00000048991	R3HDM1	8045425	NA	0.131919699363497	0
ENSG00000049089	COL9A2	7915297	NA	1.7963361517105	0.2
ENSG00000049130	KITLG	7965322	0.117946379393538	-3.08568439442465	-1.3
ENSG00000049167	ERCC8	8112285	NA	0.691138408769019	0.1
ENSG00000049192	ADAMTS6	8112342	NA	-0.885970158112007	-0.2
ENSG00000049239	H6PD	7897441	NA	-0.162082341977025	0
ENSG00000049245	VAMP3	7897370	NA	-2.32371821191504	-0.3
ENSG00000049246	PER3	7897378	NA	-2.10104115395634	-0.5
ENSG00000049247	UTS2	7912136	NA	1.48818090522258	0.4
ENSG00000049249	TNFRSF9	7912145	0.478820229317687	1.47580219448287	0.4
ENSG00000049283	EPN3	8008372	NA	0.0494766774922927	0
ENSG00000049323	LTBP1	8041383	0.427817635601215	1.61118796793516	0.6
ENSG00000049540	ELN	8133372	NA	0.768568001739007	0.2
ENSG00000049541	RFC2	8140151	NA	0.189353481086438	0
ENSG00000049618	ARID1B	8122971	NA	-0.0436200693354831	0
ENSG00000049656	CLPTM1L	8110803	NA	0.935928492530054	0.3
ENSG00000049759	NEDD4L	8021376	0.361191304942709	-1.82240173710685	-0.7
ENSG00000049768	FOXP3	8172631	NA	1.88189975582242	0.2
ENSG00000049769	PPP1R3F	8167476	NA	1.56880068834834	0.3
ENSG00000049860	HEXB	8106252	NA	0.426185446488379	0.1
ENSG00000049883	PTCD2	8106107	NA	-1.83885652077764	-0.2
ENSG00000050030	NEXMIF	8173621	0.91550282603592	-0.341190846554921	-0.1
ENSG00000050130	JKAMP	7974725	NA	-2.04157288301151	-0.3
ENSG00000050165	DKK3	7946661	NA	0.394176939394077	0.1
ENSG00000050344	NFE2L3	8131944	NA	0.941500177307221	0.2
ENSG00000050393	MCUR1	8124008	NA	-0.717866482382997	-0.1
ENSG00000050405	LIMA1	7963187	NA	-1.1319339377605	-0.3
ENSG00000050426	LETMD1	7955450	NA	-1.43912604700843	-0.2
ENSG00000050438	SLC4A8	7955469	0.589073067434448	-1.19029013992337	-0.5
ENSG00000050555	LAMC3	8158739	NA	2.44213549591806	0.2
ENSG00000050628	PTGER3	7916944	0.650044370583098	-1.07153373749315	-0.4
ENSG00000050730	TNIP3	8102594	NA	0.184470968148508	0
ENSG00000050748	MAPK9	8116402	NA	-4.80839490367614	-0.8
ENSG00000050767	COL23A1	8116195	NA	1.65906057599407	0.2
ENSG00000050820	BCAR1	8002854	NA	-0.2312303342276	0
ENSG00000051009	FAM160A2	7946128	NA	-0.454447810196931	-0.1
ENSG00000051108	HERPUD1	7995895	NA	1.89849873278137	0.5
ENSG00000051128	HOMER3	8035566	NA	-0.431396318739703	-0.1
ENSG00000051180	RAD51	7982792	0.865521671397625	-0.492016038953726	-0.2
ENSG00000051341	POLQ	8089875	0.946815681004665	-0.225708849056319	-0.1
ENSG00000051382	PIK3CB	8091009	NA	-1.05324377749611	-0.2
ENSG00000051523	CYBA	8003322	NA	0.227769043155503	0.1
ENSG00000051620	HEBP2	8122317	0.733824065970706	-0.872817795231033	-0.3
ENSG00000051825	MPHOSPH9	7967386	NA	-0.577008658242669	-0.2
ENSG00000052126	PLEKHA5	7954245	NA	1.61200392713853	0.4
ENSG00000052344	PRSS8	8001007	0.995803992385453	0.0178748995479602	0
ENSG00000052723	SIKE1	7918847	NA	0.305455957122189	0
ENSG00000052749	RRP12	7935425	NA	0.27877376299647	0
ENSG00000052795	FNIP2	8098103	NA	1.46490474951749	0.2
ENSG00000052802	MSMO1	8098195	0.573272120649947	-1.23053767897885	-0.6
ENSG00000052841	TTC17	7939434	NA	-0.200758221992806	0
ENSG00000052850	ALX4	7947563	NA	1.1880803560955	0.2
ENSG00000053108	FSTL4	8114119	NA	-1.02275116554461	-0.2
ENSG00000053254	FOXN3	7980680	NA	1.23228872936681	0.3
ENSG00000053328	METTL24	8128837	NA	-0.0143949160941325	0
ENSG00000053371	AKR7A2	7913156	NA	-1.23206751524905	-0.3
ENSG00000053372	MRTO4	7898549	NA	-0.19102331642505	0
ENSG00000053438	NNAT	8062395	NA	0.749246387250123	0.2
ENSG00000053501	USE1	8026679	NA	-0.824674093822697	-0.1
ENSG00000053524	MCF2L2	8092358	NA	1.10709215331663	0.2
ENSG00000053702	NRIP2	7960331	NA	0.742358283551132	0.1
ENSG00000053747	LAMA3	8020551	0.685312138255751	-0.981206901008141	-0.6
ENSG00000053770	AP5M1	7974566	NA	-1.05273911587385	-0.2
ENSG00000053900	ANAPC4	8094408	NA	-0.255141725419013	0
ENSG00000053918	KCNQ1	7937823	NA	0.997011520929512	0.1
ENSG00000054116	TRAPPC3	7914887	NA	-0.66386686568867	-0.1
ENSG00000054118	THRAP3	7900119	NA	0.148641429978086	0
ENSG00000054179	ENTPD2	8165416	NA	0.299533833828351	0
ENSG00000054267	ARID4B	7925201	NA	0.319427429478638	0.1
ENSG00000054277	OPN3	7925492	NA	0.0875779329372882	0
ENSG00000054282	SDCCAG8	7911017	NA	-0.584646562614106	-0.1
ENSG00000054356	PTPRN	8059186	NA	1.68007446930583	0.2
ENSG00000054392	HHAT	7909510	NA	-2.39432918235171	-0.6
ENSG00000054523	KIF1B	7897561	NA	-0.629177523135967	-0.1
ENSG00000054598	FOXC1	8116591	NA	2.75328912058389	0.4
ENSG00000054611	TBC1D22A	8073909	NA	1.16058472099667	0.2
ENSG00000054654	SYNE2	7974920	NA	0.681604001108861	0.2
ENSG00000054690	PLEKHH1	7975238	NA	0.998948388252566	0.3
ENSG00000054793	ATP9A	8067055	0.983413179899911	-0.0876337633794267	0
ENSG00000054796	SPO11	8063551	NA	0.381744212874025	0
ENSG00000054803	CBLN4	8067157	NA	2.22256419552175	0.3
ENSG00000054938	CHRDL2	7950425	NA	3.0021362778517	0.3
ENSG00000054965	FAM168A	7950271	NA	0.885003834948516	0.1
ENSG00000054967	RELT	7942439	NA	1.6857901264541	0.2
ENSG00000054983	GALC	7980580	NA	-1.31758489696135	-0.3
ENSG00000055044	NOP58	8047518	NA	0.616156411895937	0.1
ENSG00000055070	SZRD1	7898328	NA	-2.02956108610948	-0.3
ENSG00000055118	KCNH2	8143825	NA	0.993566214370633	0.1
ENSG00000055130	CUL1	8137054	NA	0.473805238952706	0.1
ENSG00000055147	FAM114A2	8115375	NA	-1.11602804074136	-0.2
ENSG00000055163	CYFIP2	8109528	0.705053179564165	0.938642956835528	0.4
ENSG00000055208	TAB2	8122672	NA	-1.03805858084304	-0.2
ENSG00000055211	GINM1	8122689	NA	-1.19849442622851	-0.3
ENSG00000055332	EIF2AK2	8051501	NA	-0.773550569542746	-0.2
ENSG00000055483	USP36	8018937	NA	0.850604458697241	0.1
ENSG00000055609	KMT2C	8143988	0.801591687962364	0.67390065653562	0.2
ENSG00000055732	MCOLN3	7917304	NA	0.659765445889493	0.2
ENSG00000055813	CCDC85A	8042079	NA	-0.454307518736659	-0.1
ENSG00000055917	PUM2	8050565	NA	-0.130609330039442	0
ENSG00000055950	MRPL43	7935819	NA	0.816791409811186	0.1
ENSG00000055957	ITIH1	8080445	NA	0.81670152627429	0.1
ENSG00000056050	HPF1	8103684	NA	0.544841674763923	0.1
ENSG00000056097	ZFR	8111360	NA	1.13320230028439	0.2
ENSG00000056277	ZNF280C	8175076	NA	1.16616301246506	0.2
ENSG00000056291	NPFFR2	8095616	NA	0.683317935711744	0.1
ENSG00000056487	PHF21B	8076677	NA	1.4838128346691	0.1
ENSG00000056558	TRAF1	8163825	NA	2.3045824803949	0.5
ENSG00000056586	RC3H2	8163972	NA	-0.121654670498081	0
ENSG00000056736	IL17RB	8080562	0.145896198776827	-2.87790607698978	-1
ENSG00000056972	TRAF3IP2	8128939	0.433346597758433	-1.59184649722631	-0.5
ENSG00000056998	GYG2	8165817	0.900937093822814	0.379437516267538	0.2
ENSG00000057019	DCBLD2	8089082	NA	0.109681963871668	0
ENSG00000057149	SERPINB3	8023696	NA	1.73659056105053	0.4
ENSG00000057252	SOAT1	7907702	0.11256118072683	3.14631469832369	0.9
ENSG00000057294	PKP2	7962212	0.744753186586156	0.846014631699624	0.3
ENSG00000057468	MSH4	7902402	NA	-0.783429891747938	-0.1
ENSG00000057593	F7	7970232	NA	-1.42984367907346	-0.2
ENSG00000057608	GDI2	7895263	NA	1.46575082139141	0.3
ENSG00000057657	PRDM1	8121257	0.138277459391705	2.91770211765601	1
ENSG00000057663	ATG5	8128592	0.477136458931974	-1.48117022092365	-0.5
ENSG00000057704	TMCC3	7965510	NA	0.196012151218256	0
ENSG00000057757	PITHD1	7898894	NA	0.965715603803935	0.1
ENSG00000057935	MTA3	8041617	NA	-0.943136869402764	-0.2
ENSG00000058063	ATP11B	8084173	NA	0.138834366118757	0
ENSG00000058085	LAMC2	7908072	0.963036370766861	-0.16711829487226	-0.1
ENSG00000058091	CDK14	8134098	0.8369336463696	-0.573140483749698	-0.2
ENSG00000058262	SEC61A1	8082408	NA	0.0376617233111278	0
ENSG00000058272	PPP1R12A	7965123	NA	-0.636838103854169	-0.1
ENSG00000058335	RASGRF1	7990774	NA	0.194228253860937	0.1
ENSG00000058404	CAMK2B	8139330	NA	-1.20834399586756	-0.3
ENSG00000058453	CROCC	7898377	NA	1.50231148670445	0.1
ENSG00000058600	POLR3E	7993973	NA	-2.08024609507234	-0.3
ENSG00000058668	ATP2B4	7908940	NA	-1.17706283151049	-0.2
ENSG00000058729	RIOK2	8113286	NA	-1.68130353642958	-0.3
ENSG00000058799	YIPF1	7916343	NA	-1.43154197216082	-0.4
ENSG00000058804	NDC1	7916316	NA	-0.121738091888463	0
ENSG00000058866	DGKG	8092596	NA	2.31545865464136	0.2
ENSG00000059122	FLYWCH1	7992744	NA	-0.420763242350192	0
ENSG00000059145	UNKL	7998457	NA	0.0606894096557248	0
ENSG00000059377	TBXAS1	8136557	NA	1.13143880937576	0.3
ENSG00000059378	PARP12	8143327	NA	-0.931846158523387	-0.2
ENSG00000059573	ALDH18A1	7935230	0.843594598642386	0.561716144232778	0.2
ENSG00000059588	TARBP1	7925130	NA	0.952800254770549	0.2
ENSG00000059691	GATB	8103188	NA	-0.820320736616353	-0.1
ENSG00000059728	MXD1	8042503	NA	0.276063956701498	0.1
ENSG00000059758	CDK17	7965652	NA	-1.64319817665704	-0.2
